text,label
"Damn it i need to quit going to bed late at night on the weekends, i cant sleep... ",negative
If u follow meeeeeee......I follow back  Tweet-Tweet,positive
"@Attack_Kita hahah, no i keep missin' it  you been talkin' to you know who over yer holiday? ;)",negative
"Sad days make me think a lot, and I don't wanna ",negative
@geminikid_01 Wait wait... You still got one whole month!! Patience!! ,positive
I wish this Austin rain would stop... there's a double-header baseball game v OU(sucks) today! ,positive
i'm cleaning my room up  ,negative
"Have I timed picking up Thai with the start of NCIS perfectly? Yes, the answer is yes - I was so excited I left my umbrella in the shop ",negative
@Deltavogue Glad we have some favorite authors in common. I had a hard time whittling down my list  Who are your favorites?,positive
Wow woke up to 113 new twitter updates. You guys do work late at night on here. Off to Starbs. Hoping to score some 7's at the rack ,positive
Someone should make a film about books that have adventures and talk to eachother only in sentences the book containes ,positive
"Out of cigarettes, I tried rolling some pubic hair in a 20 dollar bill but it just wasn't the same ",negative
@emaatwell ahhh interesting  I hope she won't bite you ,positive
Watching the boys play golf....  about to go home and watch the office and laugh myself to sleep,negative
"@armintalic im the same Armin, lovely day in Newcastle but i have work at 5.15  so i cant exactly do anything",negative
@djnack sounds more like a remix than a refix ,positive
@_amberlovely you scared the bijebus out of me  but thankyou how lovely of you amber (_amberlovely) your username makes total sense ,positive
My husband wants a PS 3 now. Might has well wave bye-bye to date night ,negative
@#odna I think I'm out for the night ,negative
@DanPBaldwin Get Well Mr ace producer/director   could you send some juice my way tomorrow night at 10pm on ITV2 please!?,positive
doesn't want to go back to collage!  and has nearly finished all of avtar anga ,negative
"@dougiemcfly aww Dougie, Danny is not a penis ",positive
@mcannonbrookes cool stuff! though it doesn't seem like your servers can hold so many requests ,positive
WHYSOSERIOUS. why do i ALWAYS feel in the mood to watch dark knight? =S randoooooom. ,positive
@OliverRanch I have cousins in Toronto and try to visit 2 or 3 times a year. Doesn't always work out but I try. ,positive
awww - i'd love a bbq!! Are you offering? ,positive
@mallorygallery im soo tired but couldn't sleep late  do you wanna study for me??,negative
@lukeshillabeer hey luke! cheers for the follow and for linking my blog on your website. ,positive
@emilypayne Send a couple of those pancakes my way. They look yummy ,positive
3 in the morning and I can't sleep. ,negative
man ya'll tweets are coming in slow and mine are going out sloooweeeer  ,negative
@buffalo_escort I know that's right!  I just love it and twitter has also helped! ,positive
bloggers love comments.  do u mk sure to leave 1 for ALL posts that help/entertain you?  I'm trying 2 - takes sum time but well worth it!,positive
"@RosieAldam, he's commenting again! And also &quot;one grande cappuccino to go please&quot; ",positive
@reinert7 Are you okay?  &lt;3 xoxo.,negative
@nelmotzyesq thats how i feel ,positive
watching Party Down. lmao. ,positive
@Lotay @Lotay What? I dont get the distinctive Night Owl hashtag too? ,negative
"eating sushi that i made as my breakfast in bed, and its still tasty ",positive
@mikediaz1977  im sorry is your arm feeling any better,negative
....leave the bourbon on the shelf. ,positive
has a little blister in the end if his big toe. Ouch! Off of hardwicke hall to recuperate  #fb,positive
@ryancarson  oh man!  make a FOWD in Luxembourg :-D,negative
"It's finally uploaded. Guys, if you like take a look @ this http://twitpic.com/3nd5j I miss my HSM buddies! God bless us all! ",positive
@shaundiviney I just heard shimmy a go go on domestic blitz. Also those girls are way to skinny it's gross ,positive
"@lozdoz123 Mine went up on Friday morning, ",positive
Calculating bus driver time records in my jammies. iPod calculator very useful since I left my 10 key at the office. ,positive
Cooked Josh a nice big beef roast with potatos.  Loves Joshua!,positive
@Dannymcfly you are amazinggggg.... I wish i could come see you guys live ,negative
Off to work soon!  Off all next week though!! YAY! New blog goes live this week!,negative
I'm so excited that our baby hooters are getting initiated today ,positive
@cwtsh boo! Dunno just feel shite and dizzy  *leans on shoulder*,negative
"@MeLaMachinko hey MeLa, never got to thank you for the hook for Just Chill w Tor, so, thanks ",positive
absolutely obsessed with one tree hill ,positive
@GabeBourland did you dream about spencer? ,positive
Stay at home  and learn for school .. IN HOLIDAY =D,positive
"@Leeluvzyou sorry to hear that u didnt win.  Its ok girl, we got this,dont worry..a great summer is on its way!!!",negative
"@andrew_goodman your new SEL column on PPC (http://cli.gs/59tWA1) is freakin killer, best thing I've read in a long time ",positive
"alrite my mate, its Genix here, im a DJ yeah! what a muppett ",positive
Doh bought a baguette with mayo in again ,negative
wants to be part of the new YouTube channel beta ,negative
Wesleyan Academy EAGLES WIN Girls Indoor Soccer finals!!!  Epic penalty shots! Wewt!!! WA Eagles CHAMPIONS!! http://www.FutbolBoricua.net,positive
I cut my arm shaving  owwieeee  http://twitpic.com/4drxn,negative
"@dagulz Oh No! Kevin, you can't go? ",negative
"had a great night, thanks FoF. Pics will be up soon, I promise. ",positive
You ever play an audio CD on a PS3? It's kinda cool. You get this image of sunrise as a planet orbits its primary. ,positive
"@Hilberika It's going to be cheap, I'm sorry to say ",negative
@madeofhoney mmkay. i got the perfect compromise. if u join the p.c.  im taking up violin. are u enjoying the moobie?,negative
My broadband is so slow today ,negative
because it's a pleasure... as always  - http://ilikeucoz.com/m/1024 #youregreat,positive
@LATHumphrey I dedicated my drunken pokerface dance to you and then some black girl threw some boes and knocked my drink out of my handd ,negative
@MsUnreliable Yr right! could really see that w/ his chuminess w/ Eisner. Truly LA's old boys club. Didnt need Trump. good to be king. ,positive
@arancinibaby they're about an hour away Auchterarder inbetween Perth and Stirling Crieff 20mins from there  St A about 1/2 hours from AU,positive
@axon ah! you're in office too! nice ,positive
@VayaG re: jetstar birthday - wasnt that article from 2008. Any ideas whats in store for the birthday this year. Im dying to know ,positive
dog has been walked. washing in the machine. chill time. sore throat though ,negative
Is packing up to leave the beach ,negative
I'm sitting in Burger King with my whopper on the table in front of me ,positive
"again behind my schedule but then, had lots of fun, my team won, i watched the movie Gran Torino and went to a concert afterwards ",positive
@Rhiand92 you fail at life and all that it holds. ,positive
@fancyfembot Me fine  You?,positive
I was in such a good mood this morning. Now? Not so much anymore. Stupid work! Stupid cellphone provider! ,negative
@Spoetnik Enjoy your day off! I am working on my thesis and website from home so I can enjoy the sun  xoxo,positive
"@dannybrown ugh, out in LA that week ",negative
"@Anumta Does he cook and clean? I've been craving someone who cooks and cleans, because I certainly don't ",positive
@zzmorriss oh well I guess that makes you a SUPER mega spunk ,positive
it's ahyajriah!!! thank u!!! 'preciate it....luv ahyajriah!!! ,positive
@ManuelaW they are fantastic books! one of my favourite series ,positive
"@werecat1 keep in mind it was taken with my phone, it doesnt do it justice ",negative
First day back at work after two weeks off. I think I'm still jet lagged too ,negative
"@CoronadoRealtor As an active  TB early adopter, and a developer 2, I like to chip in &amp; say this. It's new. Refining takes time &amp; feedbaks",positive
watching Arthur cos I'm way cool ,positive
@RaviKapoor Thnx. Will see doc if it gets worse. Cell's on vibrate. I think I left it in my office @ school. No cell 4 me til Monday ,negative
Going to the Beyonce concert today! I'm LATE!!! ,negative
Rode front row on Diamondback !      ,positive
finished....hehehe... yay... sleep is good... dont wanna get up early ,negative
@cherrybumbum a bit sun here too... enjoy the sun ,positive
too bored ,negative
@brodaigh i'm baaaaack  ;-) .... talk to ya soon!! ,positive
Got back from work then went shoppin woop ,positive
the new summer set album better be good  im so glad i didnt buy my tickets last night,negative
Holidays are nearly over and we all have 2go to school again..man that sucks ,negative
@JohnGreenaway  I wonder about MySQL in there too ... v.odd,positive
watching my baby sleeping. Such a pretty Sunday and I'm not in beach. ,negative
This laptop sucks ,negative
Phil Collins is one of my heroes.  I love him &lt;3,positive
@danhowarth Cheer up danny boy!!! Not long till Marbella ,positive
"@xJane Well, since I'm on the subject, maybe I'll complain about it some more. ",positive
@NctrnlBst so what u not taking to me now?  *tears rolling down my face*,negative
is making cookies with Nanny to send to Clay.  ,positive
@mileycyrus counting sheep doesn't work.. Trick is.. Trying to stay awake. ,positive
or earlier... fail ,negative
@HGoldup I will indeed be going into to work as I've left it far to late to call in. Not functioning well at all. Could be I'm broken ,negative
@gmsjwn some birken? Black or white for my girl size 38 ?? Fixe me some bro ,negative
Day 282.  4 am wake-up.  Who says I won't be ready for a baby getting up in the middle of the night!! Bring it!! ,positive
"@talikan We're selling it for $10 at our gigs, but it's only 7 songs * 0.99 cents online. We will not be mad if you buy online ",positive
"@jaketapper Well, Jake - O's popularity is the end of any relations with Chavez - Same with Sarkozy of France   Their egos can't take it ",positive
@MaryBethune I hate school right now! You are lucky you don't have to go! ,negative
GOING OUT TO DINNER WITH MY BEST FRIEND  why wont my myspace work?,positive
